C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_444.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_444.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_444.jpg, 0, 0, 0, 7.878643E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_548.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_548.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_548.jpg, 0, 0, 0, 8.181111E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_648.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_648.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_648.jpg, 0, 0, 0, 7.875796E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_749.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_749.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_749.jpg, 0, 0, 0, 7.737397E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_852.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_852.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_852.jpg, 0, 0, 0, 7.736214E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_49_953.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_49_953.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_49_953.jpg, 0, 0, 0, 7.822879E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_054.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_054.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_054.jpg, 0, 0, 0, 7.844657E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_158.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_158.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_158.jpg, 0, 0, 0, 7.74923E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_260.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_260.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_260.jpg, 0, 0, 0, 7.766022E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_360.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_360.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_360.jpg, 0, 0, 0, 7.846892E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_460.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_460.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_460.jpg, 0, 0, 0, 7.782516E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_563.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_563.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_563.jpg, 0, 0, 0, 7.787653E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_663.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_663.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_663.jpg, 0, 0, 0, 7.661979E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_768.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_768.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_768.jpg, 0, 0, 0, 7.86444E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_873.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_873.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_873.jpg, 0, 0, 0, 7.830687E-05
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\center_2020_09_27_21_19_50_983.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\left_2020_09_27_21_19_50_983.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\IMG\right_2020_09_27_21_19_50_983.jpg, 0, 0, 0, 7.651421E-05
